work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,job_type,company_location,company_size,conversion_rates,foreign_employee
2023,Senior_level,Full-time,Data Architect,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,133800,USD,133800,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,96100,USD,96100,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Engineer,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Engineer,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Cloud Database Engineer,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Cloud Database Engineer,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Manager,297300,USD,297300,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Manager,198200,USD,198200,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,297300,USD,297300,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,198200,USD,198200,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,202000,USD,202000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,110000,USD,110000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,84000,USD,84000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,219000,USD,219000,USA,Hybrid,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,230000,USD,230000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,196000,USD,196000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,BI Developer,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,BI Developer,110000,USD,110000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,110000,USD,110000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,185900,USD,185900,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,129300,USD,129300,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,126100,USD,126100,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,72000,USD,72000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Data Engineer,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,240500,USD,240500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,137500,USD,137500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,187500,USD,187500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,165000,USD,165000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Research Engineer,60000,GBP,72914,GBR,On-Site,GBR,Large,0.8228872370189538,NO
2022,Entry_level,Part-time,Data Analyst,24000,EUR,25216,ESP,Remote,USA,Large,0.9517766497461929,YES
2023,Senior_level,Full-time,Research Scientist,210000,USD,210000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,165750,USD,165750,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Scientist,225000,USD,225000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Scientist,165750,USD,165750,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,89700,GBP,109006,GBR,On-Site,GBR,Medium,0.8228904830926738,NO
2023,Mid_level,Full-time,Machine Learning Engineer,55250,GBP,67141,GBR,On-Site,GBR,Medium,0.8228951013538672,NO
2023,Senior_level,Full-time,Data Scientist,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,NLP Engineer,275000,USD,275000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,NLP Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,175308,USD,175308,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,100706,USD,100706,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,NLP Engineer,235000,USD,235000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,NLP Engineer,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,310000,USD,310000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,229000,USD,229000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,ML Engineer,289076,USD,289076,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,ML Engineer,202353,USD,202353,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,65000,EUR,69751,PRT,On-Site,PRT,Medium,0.9318862812002695,NO
2023,Senior_level,Full-time,Data Engineer,35000,EUR,37558,PRT,On-Site,PRT,Medium,0.9318920070291283,NO
2023,Mid_level,Full-time,Research Engineer,120000,USD,120000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Research Engineer,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,226700,USD,226700,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,133300,USD,133300,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,85000,USD,85000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,130000,USD,130000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,80000,USD,80000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2021,Senior_level,Full-time,Data Scientist,4000000,INR,54094,IND,Remote,IND,Large,73.94535438311088,NO
2022,Mid_level,Full-time,Business Data Analyst,1440000,INR,18314,IND,Hybrid,IND,Large,78.6283717374686,NO
2023,Senior_level,Full-time,Data Engineer,231250,USD,231250,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,138750,USD,138750,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,199000,USD,199000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,162000,USD,162000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Scientist,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Deep Learning Engineer,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Deep Learning Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Engineer,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Engineer,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analytics Manager,133000,USD,133000,NLD,On-Site,NLD,Large,1.0,NO
2023,Senior_level,Full-time,Data Scientist,272550,USD,272550,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,198200,USD,198200,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,182000,USD,182000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,204500,USD,204500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,142200,USD,142200,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,105000,USD,105000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,187500,USD,187500,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,204500,USD,204500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,142200,USD,142200,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,155000,USD,155000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,64000,USD,64000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Computer Vision Engineer,235000,USD,235000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Computer Vision Engineer,185000,USD,185000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,174500,USD,174500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,113000,USD,113000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,143100,USD,143100,CAN,On-Site,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,113000,USD,113000,CAN,On-Site,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,184000,USD,184000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,142000,USD,142000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,174500,USD,174500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,113000,USD,113000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,180560,USD,180560,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,115440,USD,115440,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,248100,USD,248100,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,145900,USD,145900,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,120000,USD,120000,CAN,On-Site,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,110000,USD,110000,CAN,On-Site,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,291500,USD,291500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,62000,GBP,75344,GBR,Remote,GBR,Medium,0.8228923338288384,NO
2023,Mid_level,Full-time,Machine Learning Engineer,52000,GBP,63192,GBR,Remote,GBR,Medium,0.8228889732877579,NO
2023,Senior_level,Full-time,Data Engineer,161800,USD,161800,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,141600,USD,141600,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,48000,GBP,58331,GBR,Remote,GBR,Medium,0.8228900584594813,NO
2023,Mid_level,Full-time,Machine Learning Engineer,38000,GBP,46178,GBR,Remote,GBR,Medium,0.8229026809303132,NO
2023,Senior_level,Full-time,Data Engineer,166000,USD,166000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,128000,USD,128000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,110000,USD,110000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,236000,USD,236000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,182000,USD,182000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,1125000,INR,14307,IND,Remote,IND,Large,78.63283707276159,NO
2022,Entry_level,Full-time,Data Scientist,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,261500,USD,261500,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,134500,USD,134500,USA,On-Site,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Scientist,1100000,INR,13989,IND,Remote,IND,Large,78.63321180927872,NO
2023,Mid_level,Full-time,Data Scientist,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,90000,USD,90000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Manager Data Management,125000,USD,125000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,153600,USD,153600,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,106800,USD,106800,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Consultant,122000,USD,122000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Consultant,94500,USD,94500,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Consultant,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Consultant,128000,USD,128000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,115000,USD,115000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Applied Machine Learning Scientist,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,127500,USD,127500,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,126500,USD,126500,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,51000,USD,51000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,260000,USD,260000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Applied Data Scientist,40000,USD,40000,AUS,Remote,PAK,Medium,1.0,YES
2022,Entry_level,Full-time,AI Programmer,40000,USD,40000,PAK,Remote,AUS,Medium,1.0,YES
2022,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,63000,USD,63000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,210000,USD,210000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,272550,USD,272550,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,198200,USD,198200,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,90000,EUR,94560,FRA,Remote,FRA,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Scientist,50000,EUR,52533,FRA,Remote,FRA,Medium,0.9517826889764529,NO
2022,Senior_level,Full-time,Data Scientist,220000,USD,220000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,146000,USD,146000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Software Engineer,248400,USD,248400,CAN,Remote,CAN,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Software Engineer,183600,USD,183600,CAN,Remote,CAN,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Machine Learning Developer,40000,USD,40000,PAK,Remote,AUS,Medium,1.0,YES
2022,Senior_level,Full-time,Lead Data Scientist,4460000,INR,56723,IND,On-Site,IND,Large,78.62771715177264,NO
2022,Mid_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,95000,USD,95000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Engineer,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Science Consultant,23000,EUR,24165,ITA,Hybrid,ITA,Medium,0.951789778605421,NO
2022,Senior_level,Full-time,Data Engineer,216000,USD,216000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,144000,USD,144000,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Engineer,85000,USD,85000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Engineer,65000,USD,65000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,149000,USD,149000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,119000,USD,119000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,110000,USD,110000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,246000,USD,246000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,201000,USD,201000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,190000,USD,190000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,ML Engineer,235000,USD,235000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,ML Engineer,185000,USD,185000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Cloud Database Engineer,190000,USD,190000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Cloud Database Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Product Data Analyst,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,115000,USD,115000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,75000,GBP,92350,GBR,On-Site,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,Data Scientist,55000,GBP,67723,GBR,On-Site,GBR,Medium,0.8121317720715266,NO
2022,Mid_level,Full-time,Data Engineer,105000,USD,105000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,70000,USD,70000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,204500,USD,204500,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,142200,USD,142200,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,192000,USD,192000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,164000,USD,164000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,185900,USD,185900,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,129300,USD,129300,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,75000,USD,75000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,167500,USD,167500,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,106500,USD,106500,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,60000,USD,60000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Applied Scientist,184000,USD,184000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Applied Scientist,142000,USD,142000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Machine Learning Software Engineer,10000,USD,10000,MAR,Hybrid,MAR,Small,1.0,NO
2022,Mid_level,Full-time,Data Scientist,2500000,INR,31795,IND,Remote,USA,Medium,78.62871520679352,YES
2022,Mid_level,Full-time,NLP Engineer,198000,PLN,44365,POL,Remote,POL,Small,4.462977572410684,NO
2022,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Executive_level,Full-time,Data Engineer,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
