CustomerId,Gender,Age,Geography,Bank DOJ,Category,EstimatedSalary,Balance,CreditScore,Tenure,NumOfProducts,IsActiveMember,Exit
15669782,Male,39,Germany,10/10/2016 0:00,credit card holder,16770.31,111336.89,820,6,1,Not Active,Exit
15669783,Female,60,France,4/29/2019 0:00,non credit card holder,63241.21,47020.65,586,4,2,Active,Exit
15669805,Female,31,Germany,7/10/2018 0:00,credit card holder,199255.32,99557.94,748,4,1,Not Active,Retain
15669887,Female,51,France,7/21/2018 0:00,credit card holder,69101.23,0,839,5,1,Active,Exit
15669899,Female,45,Germany,10/6/2019 0:00,non credit card holder,143619.52,135643,755,4,1,Not Active,Exit
15669922,Female,36,Spain,1/4/2016 0:00,credit card holder,14721.8,0,530,7,2,Active,Retain
15669945,Male,35,France,7/8/2016 0:00,credit card holder,39519.53,141359.37,492,7,2,Not Active,Retain
15669946,Female,46,Germany,8/22/2019 0:00,credit card holder,58257.23,141726.88,663,4,1,Active,Retain
15669957,Male,52,Germany,3/23/2019 0:00,credit card holder,49025.79,144696.75,655,4,1,Active,Retain
15669987,Female,35,Germany,12/17/2016 0:00,credit card holder,54359.02,125884.95,728,6,2,Not Active,Exit
15669994,Female,31,Germany,3/12/2018 0:00,credit card holder,125083.29,128663.81,556,4,2,Not Active,Retain
15670029,Female,33,France,12/28/2019 0:00,credit card holder,122625.68,0,445,3,2,Not Active,Retain
15670039,Female,25,Spain,12/12/2019 0:00,credit card holder,106920.57,108738.71,509,3,2,Not Active,Retain
15670066,Male,34,Spain,11/24/2017 0:00,credit card holder,116046.22,0,643,5,2,Active,Retain
15670080,Female,29,Germany,2/4/2016 0:00,non credit card holder,138490.03,105204.01,584,7,1,Active,Retain
15670103,Female,38,France,11/8/2019 0:00,credit card holder,168303.55,126645.13,565,4,1,Active,Retain
15670163,Female,27,France,4/26/2019 0:00,non credit card holder,88751.45,0,666,4,2,Not Active,Retain
15670172,Female,30,France,4/21/2018 0:00,non credit card holder,196894.62,107879.04,622,5,1,Active,Retain
15670205,Female,41,Germany,4/9/2019 0:00,credit card holder,89327.67,110624.99,518,4,1,Not Active,Retain
15670266,Female,28,France,2/11/2019 0:00,credit card holder,22001.91,141792.61,499,3,1,Active,Retain
15670343,Male,19,Spain,11/25/2019 0:00,non credit card holder,72306.07,0,576,3,2,Not Active,Retain
15670345,Female,33,Germany,12/13/2018 0:00,non credit card holder,191961.83,127211.45,785,4,1,Not Active,Retain
15670354,Female,62,France,12/25/2017 0:00,credit card holder,136398.9,0,753,5,2,Active,Retain
15670374,Female,49,Germany,1/12/2016 0:00,non credit card holder,166164.3,120656.86,819,6,4,Not Active,Exit
15670416,Female,43,France,1/5/2017 0:00,non credit card holder,15705.27,0,780,6,1,Active,Retain
15670427,Male,37,Spain,6/20/2019 0:00,credit card holder,48930.8,155187.3,662,4,1,Not Active,Retain
15670481,Female,27,France,6/29/2018 0:00,non credit card holder,137835.82,122550.05,684,5,2,Active,Retain
15670492,Male,28,France,7/13/2018 0:00,credit card holder,106390.01,0,737,5,2,Not Active,Retain
15670496,Female,27,Spain,5/24/2018 0:00,non credit card holder,108008.05,0,655,5,2,Not Active,Retain
15670528,Male,43,Germany,7/14/2017 0:00,credit card holder,20955.03,132217.45,787,6,1,Not Active,Exit
15670552,Female,31,France,5/2/2017 0:00,credit card holder,39806.75,115141.18,560,6,1,Not Active,Retain
15670562,Male,30,France,9/29/2017 0:00,credit card holder,50906.65,101140.76,470,5,1,Active,Retain
15670584,Male,31,Spain,12/19/2017 0:00,credit card holder,170821.43,0,646,5,1,Active,Exit
15670587,Male,25,Germany,11/13/2018 0:00,credit card holder,197264.35,111363.1,558,4,2,Not Active,Retain
15670602,Male,24,Germany,7/27/2016 0:00,non credit card holder,160450.21,107418.27,790,7,1,Active,Retain
15670615,Male,37,Spain,3/19/2016 0:00,credit card holder,68789.93,0,652,7,2,Not Active,Retain
15670619,Female,33,France,4/1/2018 0:00,non credit card holder,117374.22,0,631,5,2,Not Active,Retain
15670646,Female,42,Spain,6/14/2016 0:00,credit card holder,14868.94,147187.84,499,7,1,Active,Exit
15670668,Male,29,Germany,9/8/2019 0:00,non credit card holder,54914.92,75395.53,658,4,2,Active,Retain
15670702,Male,37,France,11/23/2019 0:00,non credit card holder,101273.23,168178.21,618,3,2,Active,Retain
15670738,Male,45,Germany,1/3/2017 0:00,credit card holder,3218.71,113939.36,733,6,2,Not Active,Retain
15670753,Male,35,Spain,9/23/2018 0:00,credit card holder,31302.35,127283.78,614,4,1,Active,Retain
15670755,Male,60,France,9/23/2017 0:00,credit card holder,102925.76,0,650,5,2,Active,Retain
15670822,Female,22,France,3/15/2019 0:00,credit card holder,177497.4,114415.84,719,4,1,Active,Retain
15670823,Female,42,Germany,4/14/2017 0:00,credit card holder,44731.8,116646.76,651,6,1,Not Active,Exit
15670859,Female,39,Germany,7/25/2017 0:00,credit card holder,190746.38,93148.74,718,6,2,Active,Retain
15670866,Male,31,France,8/27/2016 0:00,credit card holder,107759.31,0,693,7,2,Active,Retain
15670889,Male,34,France,4/22/2019 0:00,credit card holder,176763.27,125566.9,528,4,1,Active,Retain
15670898,Female,60,France,3/13/2019 0:00,non credit card holder,25980.42,108028.08,740,4,2,Not Active,Exit
15670914,Male,38,France,5/20/2019 0:00,credit card holder,180698.32,0,754,4,2,Not Active,Retain
15670943,Male,31,Germany,4/11/2018 0:00,credit card holder,190631.23,182275.23,778,4,2,Not Active,Retain
15671014,Female,72,Spain,3/3/2016 0:00,credit card holder,96015.53,98765.84,573,7,1,Active,Retain
15671032,Male,42,Germany,4/1/2019 0:00,credit card holder,97906.38,77992.97,760,4,2,Active,Retain
15671097,Female,31,France,3/25/2017 0:00,credit card holder,54487.43,0,428,6,2,Not Active,Retain
15671104,Male,43,Spain,9/24/2016 0:00,credit card holder,104769.96,172196.23,637,6,1,Active,Retain
15671124,Male,25,France,7/25/2019 0:00,credit card holder,24903.09,120383.41,599,4,1,Active,Retain
15671137,Female,52,France,3/12/2018 0:00,non credit card holder,8636.05,0,549,4,1,Active,Exit
15671139,Male,39,Spain,6/7/2019 0:00,credit card holder,102284.2,107042.74,694,4,1,Active,Retain
15671148,Male,33,Germany,3/25/2018 0:00,non credit card holder,108313.34,96341,490,5,2,Not Active,Retain
15671165,Female,66,France,8/28/2018 0:00,credit card holder,76267.59,149950.19,592,5,1,Active,Retain
15671172,Male,23,France,12/17/2019 0:00,non credit card holder,191415.94,106012.2,623,3,2,Active,Retain
15671209,Female,29,Germany,9/29/2019 0:00,credit card holder,134594.99,101713.84,593,3,3,Not Active,Retain
15671243,Female,47,France,6/22/2017 0:00,credit card holder,103787.28,0,558,6,2,Not Active,Retain
15671249,Female,33,France,12/19/2018 0:00,credit card holder,102655.31,0,422,4,2,Not Active,Retain
15671256,Female,35,France,7/27/2017 0:00,credit card holder,188574.12,211774.31,850,6,1,Not Active,Exit
15671293,Female,37,Germany,12/31/2018 0:00,credit card holder,6589.16,128389.63,779,4,1,Active,Exit
15671322,Male,30,Germany,9/14/2018 0:00,credit card holder,15216.53,115315.04,724,5,1,Not Active,Retain
15671334,Male,31,France,10/9/2017 0:00,credit card holder,169361.89,0,527,6,1,Not Active,Retain
15671345,Female,42,Spain,8/19/2016 0:00,non credit card holder,57034.35,75302.85,531,7,2,Not Active,Retain
15671351,Male,35,Spain,9/12/2016 0:00,credit card holder,87310.59,0,624,6,2,Not Active,Retain
15671358,Male,44,France,6/3/2019 0:00,credit card holder,163471.01,0,720,4,2,Not Active,Retain
15671387,Female,29,France,2/19/2017 0:00,non credit card holder,180626.68,89349.47,507,6,2,Not Active,Retain
15671390,Male,36,Spain,4/23/2018 0:00,credit card holder,55902.93,0,690,5,2,Not Active,Retain
15671514,Female,33,Spain,1/7/2018 0:00,non credit card holder,128538.05,0,669,5,2,Active,Retain
15671534,Female,57,Germany,6/21/2018 0:00,credit card holder,13911.27,90212,646,5,1,Not Active,Exit
15671582,Male,38,Spain,4/15/2016 0:00,credit card holder,154641.91,109869.32,660,7,1,Active,Retain
15671590,Male,25,Spain,1/6/2016 0:00,credit card holder,73873.65,0,741,7,2,Active,Retain
15671591,Male,52,Spain,11/21/2016 0:00,credit card holder,198874.52,96196.24,439,6,4,Not Active,Exit
15671609,Male,44,France,11/15/2016 0:00,credit card holder,23425.78,0,701,6,2,Not Active,Retain
15671610,Male,36,France,12/19/2019 0:00,credit card holder,13177.4,0,740,3,1,Active,Retain
15671630,Female,40,Germany,9/1/2019 0:00,credit card holder,177524.19,99745.95,796,4,1,Not Active,Retain
15671655,Male,31,Germany,6/21/2018 0:00,credit card holder,140262.96,143966.3,763,5,2,Active,Exit
15671766,Male,44,France,3/9/2018 0:00,credit card holder,31448.52,118577.24,599,5,1,Active,Retain
15671769,Female,71,France,5/18/2019 0:00,credit card holder,73679.59,170252.05,624,4,3,Active,Exit
15671779,Male,39,France,4/20/2016 0:00,non credit card holder,168521.72,0,567,7,2,Not Active,Retain
15671789,Male,31,France,6/15/2018 0:00,credit card holder,168895.06,94263.91,616,5,2,Not Active,Retain
15671800,Male,20,France,8/12/2019 0:00,credit card holder,197582.79,137624.4,688,3,2,Active,Retain
15671804,Male,36,Spain,12/12/2017 0:00,credit card holder,130041.45,146943.38,648,5,2,Active,Retain
15671915,Male,46,France,1/9/2019 0:00,credit card holder,76946.6,0,649,4,2,Active,Retain
15671917,Male,46,France,9/13/2016 0:00,credit card holder,177844.06,123873.19,666,7,1,Active,Retain
15671930,Female,36,France,4/12/2019 0:00,credit card holder,145551.6,0,717,3,2,Active,Retain
15671934,Male,39,Germany,12/19/2018 0:00,non credit card holder,149384.43,132906.88,552,4,1,Active,Retain
15671969,Male,36,Spain,3/12/2019 0:00,credit card holder,161668.15,0,649,3,2,Not Active,Retain
15671973,Male,39,Spain,9/29/2019 0:00,credit card holder,7415.96,0,467,3,2,Active,Retain
15671987,Male,35,Spain,10/31/2017 0:00,credit card holder,88659.07,153137.74,567,5,1,Not Active,Retain
15672012,Female,41,Spain,11/28/2018 0:00,credit card holder,28266.9,0,773,4,1,Not Active,Exit
15672016,Male,35,France,8/5/2019 0:00,non credit card holder,3385.04,0,819,4,2,Active,Retain
15672027,Female,33,Germany,6/7/2016 0:00,credit card holder,23231.93,102185.42,717,7,2,Not Active,Retain
15672053,Male,38,Spain,11/30/2018 0:00,non credit card holder,58010.98,0,526,4,2,Not Active,Retain
15672056,Male,43,Germany,11/30/2019 0:00,credit card holder,157908.19,140080.32,710,3,3,Active,Exit
15672082,Male,62,France,10/3/2017 0:00,credit card holder,105986.01,0,562,6,2,Not Active,Retain
15672091,Female,32,Germany,2/12/2019 0:00,non credit card holder,59559.81,104336.43,786,3,2,Not Active,Retain
15672115,Male,60,France,6/12/2018 0:00,credit card holder,77331.77,0,679,4,2,Active,Retain
15672132,Female,42,France,3/12/2018 0:00,non credit card holder,46374.64,121453.63,695,4,1,Not Active,Retain
15672144,Female,38,France,9/30/2018 0:00,credit card holder,73963.17,144432.04,667,4,1,Active,Exit
15672145,Female,34,France,12/6/2017 0:00,credit card holder,70179,121551.58,534,6,2,Active,Retain
15672152,Male,37,Germany,5/23/2019 0:00,non credit card holder,199693.84,122506.38,850,4,1,Active,Exit
15672185,Male,47,France,9/13/2018 0:00,credit card holder,171774.5,0,590,5,2,Not Active,Retain
15672216,Female,40,France,3/10/2016 0:00,non credit card holder,80852.11,82441.75,584,6,1,Not Active,Retain
15672237,Male,25,France,1/6/2018 0:00,credit card holder,100598.98,0,633,5,1,Not Active,Retain
15672242,Male,24,France,9/25/2018 0:00,non credit card holder,121232.51,0,712,4,1,Active,Retain
15672246,Male,43,Germany,5/8/2016 0:00,credit card holder,97847.05,134896.03,686,7,1,Active,Retain
15672299,Male,44,France,8/25/2017 0:00,credit card holder,175518.31,0,510,6,2,Active,Retain
15672330,Female,31,France,12/31/2017 0:00,non credit card holder,130446.65,0,678,5,2,Active,Retain
15672357,Male,38,Spain,9/28/2019 0:00,credit card holder,181605.85,0,631,3,2,Not Active,Retain
15672374,Male,52,France,11/27/2019 0:00,non credit card holder,56407.42,170008.84,672,3,1,Not Active,Exit
15672397,Male,38,France,3/23/2017 0:00,non credit card holder,158111.71,125487.89,598,6,1,Not Active,Retain
15672432,Female,53,France,2/1/2017 0:00,credit card holder,5408.74,0,594,6,1,Not Active,Exit
15672437,Male,72,France,6/24/2018 0:00,credit card holder,142223.94,160541,642,5,2,Active,Retain
15672447,Male,40,Germany,3/12/2019 0:00,non credit card holder,119333.95,99165.84,657,3,1,Active,Exit
15672467,Female,52,France,6/11/2019 0:00,non credit card holder,66193.61,92510.9,766,3,2,Active,Retain
15672481,Male,37,France,2/11/2016 0:00,credit card holder,45309.24,0,641,6,2,Not Active,Retain
15672499,Male,34,France,3/13/2016 0:00,credit card holder,83773.02,134692.4,635,7,2,Active,Retain
15672516,Male,51,Germany,12/12/2017 0:00,credit card holder,179861.79,90373.28,541,5,2,Not Active,Retain
15672574,Female,32,Spain,3/21/2016 0:00,credit card holder,3830.59,0,850,7,1,Active,Retain
15672594,Female,60,France,6/16/2017 0:00,non credit card holder,10703.53,131778.08,597,6,1,Not Active,Exit
15672598,Male,30,Spain,12/12/2018 0:00,credit card holder,175795.87,111927.45,613,4,1,Active,Retain
15672610,Male,40,Spain,3/26/2019 0:00,non credit card holder,91973.63,118628.8,567,4,1,Not Active,Retain
15672637,Female,30,France,3/10/2016 0:00,credit card holder,145115.95,85755.86,571,6,1,Not Active,Retain
15672640,Female,45,Spain,8/16/2016 0:00,credit card holder,109089.04,114347.85,850,7,2,Active,Retain
15672692,Female,42,France,2/1/2018 0:00,credit card holder,79510.37,145988.65,787,5,2,Active,Retain
15672704,Female,24,France,7/22/2017 0:00,credit card holder,193518.76,0,809,6,2,Not Active,Retain
15672754,Male,42,Germany,10/3/2017 0:00,credit card holder,53445.17,152039.7,498,6,1,Active,Exit
15672756,Female,35,France,9/13/2016 0:00,non credit card holder,17848.3,112808.18,716,7,1,Active,Retain
15672798,Female,45,France,8/28/2019 0:00,credit card holder,199392.14,145933.27,656,4,1,Active,Retain
15672821,Male,28,France,1/10/2016 0:00,credit card holder,48606.92,0,591,6,2,Active,Retain
15672826,Female,32,France,12/15/2016 0:00,credit card holder,34350.54,112536.57,666,6,2,Active,Retain
15672875,Male,32,Germany,12/26/2019 0:00,credit card holder,137439.34,40172.91,584,3,1,Active,Retain
15672894,Female,36,France,3/1/2017 0:00,non credit card holder,198914.8,129944.39,625,6,2,Not Active,Retain
15672905,Female,40,Spain,8/15/2016 0:00,credit card holder,163757.29,0,679,7,2,Active,Retain
15672912,Female,39,Spain,10/20/2018 0:00,non credit card holder,55356.39,130051.66,737,4,2,Not Active,Exit
15672930,Male,37,Spain,12/15/2017 0:00,credit card holder,31921.95,0,722,5,2,Not Active,Retain
15672945,Female,37,France,11/6/2016 0:00,credit card holder,81102.81,136425.18,661,7,1,Not Active,Retain
15672966,Female,64,Spain,12/13/2016 0:00,credit card holder,103318.44,0,682,6,2,Active,Retain
15672970,Male,20,Spain,11/18/2017 0:00,non credit card holder,150465.93,0,714,5,2,Active,Retain
15672983,Female,27,Spain,7/10/2017 0:00,credit card holder,149550.95,87099.85,678,5,2,Not Active,Retain
15673020,Female,49,France,3/10/2018 0:00,non credit card holder,738.88,204510.94,678,4,1,Active,Exit
15673055,Male,38,Spain,9/19/2019 0:00,credit card holder,6203.66,0,494,4,2,Active,Retain
15673074,Female,30,Germany,11/6/2017 0:00,credit card holder,162267.91,126663.51,527,6,1,Active,Retain
15673084,Male,38,Spain,4/9/2019 0:00,non credit card holder,166264.89,68079.8,645,4,1,Active,Retain
15673180,Female,18,Germany,9/19/2019 0:00,credit card holder,126172.11,93816.7,727,4,2,Not Active,Retain
15673223,Male,44,France,12/27/2016 0:00,non credit card holder,164287.86,0,626,6,2,Not Active,Retain
15673238,Female,59,Germany,5/20/2016 0:00,credit card holder,101240.08,154110.99,517,7,2,Not Active,Exit
15673333,Male,52,Germany,8/9/2018 0:00,credit card holder,153373.71,96781.39,698,5,1,Active,Retain
15673342,Male,36,France,8/29/2019 0:00,credit card holder,108790.95,0,703,4,2,Not Active,Retain
15673367,Male,33,Germany,10/26/2017 0:00,credit card holder,55775.72,132603.36,587,5,1,Not Active,Retain
15673372,Female,58,France,7/11/2019 0:00,credit card holder,58907.08,0,635,3,1,Active,Exit
15673439,Female,50,Spain,2/4/2019 0:00,credit card holder,142208.5,142644.64,646,4,2,Active,Exit
15673481,Female,48,Spain,10/21/2019 0:00,credit card holder,64323.24,99906.19,726,3,1,Not Active,Retain
15673529,Male,36,Spain,7/4/2016 0:00,credit card holder,43999.64,59893.85,645,7,2,Not Active,Retain
15673539,Female,26,France,10/31/2016 0:00,credit card holder,61257.83,118097.87,690,6,1,Not Active,Retain
15673570,Male,37,France,11/29/2016 0:00,non credit card holder,77108.66,0,580,6,2,Active,Retain
15673578,Female,40,Germany,11/27/2016 0:00,credit card holder,10109.47,128486.91,611,6,2,Not Active,Retain
15673584,Female,74,France,8/4/2017 0:00,credit card holder,937.15,0,652,6,2,Active,Retain
15673591,Male,44,France,9/7/2019 0:00,non credit card holder,128521.16,141252.18,842,4,4,Active,Exit
15673599,Male,32,Spain,5/29/2019 0:00,non credit card holder,154843.4,133476.09,618,4,1,Active,Retain
15673619,Male,25,France,8/10/2019 0:00,credit card holder,64129.03,162560.32,530,3,1,Not Active,Retain
15673693,Female,26,France,10/12/2018 0:00,non credit card holder,111879.21,110654.02,682,4,1,Active,Retain
15673747,Female,22,France,8/3/2016 0:00,non credit card holder,167553.06,0,519,7,1,Active,Retain
15673790,Male,45,Germany,8/23/2016 0:00,non credit card holder,165990.44,109200.74,498,7,2,Active,Retain
15673820,Male,33,France,11/18/2016 0:00,credit card holder,143450.61,0,568,6,2,Not Active,Retain
15673837,Male,61,Spain,2/13/2018 0:00,credit card holder,38129.22,113858.95,617,5,1,Active,Retain
15673877,Male,39,France,9/22/2019 0:00,credit card holder,171060.01,0,490,4,3,Not Active,Exit
15673907,Male,20,France,8/20/2019 0:00,non credit card holder,112572.02,0,659,4,2,Not Active,Retain
15673908,Female,42,Germany,6/15/2018 0:00,credit card holder,131886.46,158414.85,602,5,1,Active,Retain
15673929,Male,64,France,6/2/2019 0:00,credit card holder,148305.82,0,543,4,2,Active,Retain
15673971,Female,44,Germany,12/16/2016 0:00,credit card holder,64853.51,146498.76,655,6,1,Not Active,Exit
15673984,Female,35,France,11/26/2019 0:00,credit card holder,171840.24,0,536,3,1,Not Active,Exit
15673995,Female,65,Spain,4/7/2019 0:00,credit card holder,181490.42,102541.1,516,4,1,Not Active,Retain
15674000,Male,44,France,10/24/2017 0:00,non credit card holder,166707.22,0,645,5,2,Active,Retain
15674110,Female,43,France,5/31/2017 0:00,non credit card holder,37266.43,160416.56,701,6,1,Active,Retain
15674148,Male,33,Spain,4/5/2016 0:00,credit card holder,94993.04,0,579,7,1,Not Active,Exit
15674149,Male,36,Germany,12/5/2017 0:00,credit card holder,40318.33,128960.21,599,6,2,Active,Retain
15674156,Male,69,Germany,11/27/2016 0:00,credit card holder,110509.9,27288.43,810,6,1,Active,Retain
15674179,Male,34,Germany,9/16/2018 0:00,non credit card holder,124571.09,60515.13,513,5,1,Not Active,Retain
15674206,Female,22,France,9/18/2018 0:00,credit card holder,92606.98,0,716,5,2,Active,Retain
15674254,Female,45,Spain,11/14/2018 0:00,credit card holder,193412.05,0,554,4,2,Active,Retain
15674328,Female,40,France,6/13/2019 0:00,credit card holder,148579.43,47364.45,670,4,1,Active,Exit
15674331,Male,30,Germany,6/10/2017 0:00,non credit card holder,93767.03,132174.41,576,5,2,Not Active,Retain
15674343,Male,44,France,3/24/2016 0:00,non credit card holder,109153.04,78128.13,597,7,2,Active,Retain
15674368,Female,39,France,11/10/2019 0:00,non credit card holder,189430.86,94435.45,738,3,2,Active,Retain
15674398,Male,38,France,10/31/2017 0:00,non credit card holder,171463.83,0,642,5,2,Not Active,Retain
15674433,Female,28,Germany,9/11/2019 0:00,non credit card holder,191627.85,115265.14,636,3,1,Not Active,Retain
15674442,Male,23,France,11/5/2016 0:00,non credit card holder,147759.84,157761.56,681,7,1,Not Active,Retain
15674526,Male,66,France,1/28/2018 0:00,credit card holder,141476.56,86459.8,725,5,1,Active,Retain
15674541,Male,52,Spain,5/12/2019 0:00,non credit card holder,111342.66,123925.23,575,3,1,Not Active,Exit
15674551,Male,40,Germany,3/21/2016 0:00,credit card holder,8128.32,111756.5,535,7,1,Not Active,Exit
15674573,Female,25,France,6/25/2018 0:00,credit card holder,56268.98,121172.97,713,5,1,Active,Retain
15674583,Male,25,France,6/27/2019 0:00,credit card holder,8316.19,78396.08,768,4,1,Active,Retain
15674620,Female,37,Germany,8/23/2019 0:00,non credit card holder,174873.09,77373.87,679,4,2,Active,Retain
15674637,Female,68,France,8/27/2018 0:00,non credit card holder,113695.99,107571.61,491,5,1,Active,Retain
15674671,Male,76,Spain,3/29/2019 0:00,credit card holder,181718.73,128410.71,551,4,2,Active,Retain
15674678,Female,43,Germany,8/15/2019 0:00,non credit card holder,548.52,79120.27,731,4,1,Not Active,Exit
15674720,Female,37,Germany,1/5/2019 0:00,credit card holder,98162.44,123067.63,691,4,1,Active,Exit
15674727,Female,42,France,6/12/2018 0:00,credit card holder,38819.45,147531.82,777,4,1,Active,Retain
15674750,Female,37,Spain,2/1/2019 0:00,credit card holder,44215.86,0,481,4,2,Not Active,Retain
15674765,Male,44,Spain,11/15/2018 0:00,credit card holder,10789.3,0,553,4,1,Not Active,Retain
15674811,Male,29,Germany,7/17/2019 0:00,credit card holder,105533.96,59385.98,739,4,2,Active,Retain
15674833,Female,35,France,11/10/2019 0:00,credit card holder,36557.55,0,741,3,2,Not Active,Retain
15674840,Female,38,France,10/13/2017 0:00,non credit card holder,4400.32,101430.3,645,5,2,Active,Retain
15674851,Male,38,France,4/12/2017 0:00,non credit card holder,105295.77,0,622,5,2,Not Active,Retain
15674868,Female,30,Spain,8/29/2016 0:00,credit card holder,9002.8,0,696,7,2,Active,Retain
15674880,Male,50,Spain,3/25/2017 0:00,credit card holder,52137.73,0,658,6,2,Not Active,Retain
15674922,Male,54,France,7/7/2019 0:00,credit card holder,167023.95,171137.62,710,4,1,Active,Exit
15674928,Male,37,Spain,12/15/2017 0:00,credit card holder,119969.99,0,850,5,2,Not Active,Retain
15674929,Female,31,France,6/26/2018 0:00,non credit card holder,49326.07,0,512,5,2,Not Active,Retain
15674932,Female,44,Spain,9/3/2017 0:00,credit card holder,177528.92,0,757,6,2,Not Active,Retain
15674950,Male,39,Germany,5/12/2018 0:00,credit card holder,146637.45,142406.43,544,4,2,Not Active,Retain
15674991,Male,42,France,12/9/2016 0:00,non credit card holder,58137.42,0,667,7,2,Active,Retain
15675141,Female,35,France,5/26/2017 0:00,credit card holder,184748.23,93934.63,569,6,1,Not Active,Retain
15675176,Male,51,France,8/16/2019 0:00,credit card holder,165035.17,144953.31,512,4,1,Active,Retain
15675185,Female,48,Germany,12/23/2016 0:00,credit card holder,103944.37,108128.96,697,6,2,Active,Retain
15675190,Male,21,France,9/10/2017 0:00,non credit card holder,135851.3,0,623,5,2,Active,Retain
15675231,Female,45,France,8/5/2018 0:00,credit card holder,36193.07,0,518,5,2,Active,Retain
15675252,Female,39,Spain,6/13/2016 0:00,credit card holder,125671.29,92636.96,734,7,2,Active,Retain
15675256,Male,33,Spain,6/12/2019 0:00,non credit card holder,121789.3,127343.4,555,3,1,Active,Retain
15675316,Female,38,France,10/7/2017 0:00,non credit card holder,116467.35,0,619,6,2,Active,Retain
15675320,Female,40,Spain,2/2/2016 0:00,non credit card holder,123218.81,93499.82,758,7,2,Not Active,Retain
15675328,Female,37,France,5/29/2017 0:00,credit card holder,82176.48,0,449,6,2,Not Active,Retain
15675337,Female,34,Germany,1/13/2018 0:00,credit card holder,17376.57,106011.59,395,5,1,Active,Exit
15675360,Male,33,France,10/11/2019 0:00,credit card holder,13858.95,0,427,3,1,Active,Retain
15675380,Male,56,Spain,6/12/2019 0:00,non credit card holder,115462.27,154669.77,573,3,1,Active,Exit
15675422,Female,32,France,12/30/2018 0:00,credit card holder,14559.62,110728.39,544,4,1,Active,Retain
15675431,Female,34,France,3/11/2017 0:00,non credit card holder,36536.93,0,563,5,2,Not Active,Retain
15675450,Male,48,France,6/15/2019 0:00,credit card holder,72105.63,0,718,4,2,Active,Retain
15675501,Male,59,France,11/12/2018 0:00,credit card holder,17699.48,153861.1,616,4,1,Active,Retain
15675518,Female,53,Spain,3/5/2016 0:00,non credit card holder,144849.1,75225.53,499,7,2,Not Active,Exit
15675522,Female,30,Germany,7/31/2017 0:00,credit card holder,74169.13,132351.29,628,6,2,Active,Retain
15675585,Female,25,Germany,12/25/2019 0:00,credit card holder,160523.33,97738.97,416,3,2,Active,Retain
15675626,Male,28,France,9/11/2017 0:00,non credit card holder,98060.51,0,726,5,1,Not Active,Retain
15675650,Female,39,France,9/15/2017 0:00,non credit card holder,120531.31,97819.36,486,6,1,Active,Retain
15675675,Female,32,France,8/4/2016 0:00,credit card holder,121982.73,106290.64,850,7,1,Not Active,Retain
15675749,Female,23,France,10/26/2019 0:00,credit card holder,141756.32,0,695,3,2,Active,Retain
15675787,Male,26,France,4/12/2016 0:00,credit card holder,145011.62,112972.57,505,6,1,Not Active,Retain
15675791,Male,36,France,12/24/2018 0:00,credit card holder,102638.35,129440.3,610,4,2,Not Active,Retain
15675794,Male,47,Germany,6/21/2016 0:00,credit card holder,121840.2,152076.93,645,7,1,Not Active,Exit
15675842,Male,26,Spain,12/31/2016 0:00,credit card holder,36308.93,139584.57,656,6,1,Not Active,Retain
15675854,Male,50,Spain,2/5/2019 0:00,non credit card holder,155915.24,159304.07,573,4,1,Active,Exit
15675888,Female,33,Spain,6/20/2017 0:00,credit card holder,103608.06,72788.03,550,6,1,Active,Retain
15675896,Female,42,Germany,8/23/2016 0:00,credit card holder,90558.24,105722.69,680,7,1,Active,Exit
15675926,Male,34,Germany,9/17/2019 0:00,credit card holder,51226.32,118028.35,655,4,1,Not Active,Exit
15675949,Female,43,Spain,10/4/2018 0:00,credit card holder,66406.37,0,696,5,2,Active,Retain
15675963,Female,57,France,9/14/2018 0:00,credit card holder,107712.42,0,627,5,2,Active,Retain
15675964,Female,45,France,12/4/2019 0:00,credit card holder,92027.69,0,672,4,1,Active,Exit
15675983,Female,36,France,9/23/2018 0:00,non credit card holder,178267.07,79551.12,692,4,1,Active,Retain
15676091,Male,42,France,4/9/2019 0:00,credit card holder,56650.47,0,543,4,1,Active,Retain
15676094,Female,34,France,8/11/2018 0:00,credit card holder,140268.45,0,500,4,1,Active,Retain
15676117,Male,44,France,6/13/2016 0:00,credit card holder,138328.24,0,603,7,1,Not Active,Retain
15676156,Female,32,France,10/9/2019 0:00,credit card holder,156192.43,85615.66,528,4,2,Not Active,Retain
15676242,Male,31,Spain,3/28/2018 0:00,credit card holder,82152.83,136556.44,632,5,1,Not Active,Exit
15676353,Male,35,France,7/11/2017 0:00,credit card holder,74322.85,114212.6,598,5,1,Active,Retain
15676404,Female,50,France,9/9/2017 0:00,credit card holder,12106.82,0,672,6,1,Not Active,Exit
15676433,Female,36,France,8/24/2018 0:00,non credit card holder,98810.78,0,707,5,1,Not Active,Retain
15676513,Male,35,Germany,5/3/2016 0:00,credit card holder,177384.45,71553.83,601,7,1,Not Active,Retain
15676519,Male,61,Spain,9/14/2016 0:00,credit card holder,150227.85,0,615,7,2,Not Active,Exit
15676521,Female,31,France,2/21/2019 0:00,non credit card holder,191074.11,0,696,4,2,Not Active,Retain
15676526,Female,34,France,6/14/2016 0:00,credit card holder,168822.01,88772.87,608,7,1,Active,Retain
